,source_pid,des_pid,time,relationship,source,destination
78,5648,5648,2023-09-27 04:33:00.872,reg_create_del,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe,\REGISTRY\A\{eb11bc1f-fa29-861c-f7d3-85b441d9e9db}\LocalState
79,5648,5648,2023-09-27 04:33:00.873,reg_create_del,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe,\REGISTRY\A\{eb11bc1f-fa29-861c-f7d3-85b441d9e9db}\LocalState
80,10708,10708,2023-09-27 04:33:01.285,reg_set_value,E:\Software\Microsoft Visual Studio\Common7\ServiceHub\Hosts\ServiceHub.Host.Dotnet.x64\ServiceHub.IdentityHost.exe,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\VSCommon\16.0\SQM\PIDs\10708_638313745581069923\StillAlive
81,3336,5648,2023-09-27 04:33:02.316,access,C:\Windows\Explorer.EXE,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe
82,3336,6312,2023-09-27 04:33:02.316,access,C:\Windows\Explorer.EXE,C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe
83,3336,6492,2023-09-27 04:33:02.316,access,C:\Windows\Explorer.EXE,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe
84,3336,4316,2023-09-27 04:33:02.316,access,C:\Windows\Explorer.EXE,C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe
85,3336,7504,2023-09-27 04:33:02.316,access,C:\Windows\Explorer.EXE,C:\Windows\ImmersiveControlPanel\SystemSettings.exe
86,3336,10152,2023-09-27 04:33:02.316,access,C:\Windows\Explorer.EXE,C:\Windows\system32\ApplicationFrameHost.exe
87,3336,5864,2023-09-27 04:33:02.316,access,C:\Windows\Explorer.EXE,C:\Program Files\Google\Chrome\Application\chrome.exe
88,3336,3336,2023-09-27 04:33:02.582,reg_set_value,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count\R:\Rkcrevzrag\Jvaqbjf Unpxre Nggnpx Cebtenz\6\Olcnff HNP\Grfg.rkr
89,3336,3336,2023-09-27 04:33:02.582,reg_set_value,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count\HRZR_PGYFRFFVBA
90,3336,3336,2023-09-27 04:33:02.584,reg_set_value,C:\Windows\Explorer.EXE,HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-2994737283-653069417-2221972583-1001\\Device\HarddiskVolume6\Experiment\Windows Hacker Attack Program\6\Bypass UAC\Test.exe
91,3336,7432,2023-09-27 04:33:02.583,process_create,C:\Windows\explorer.exe,E:\Experiment\Windows Hacker Attack Program\6\Bypass UAC\Test.exe
92,3336,7432,2023-09-27 04:33:02.587,access,C:\Windows\Explorer.EXE,E:\Experiment\Windows Hacker Attack Program\6\Bypass UAC\Test.exe
93,592,7432,2023-09-27 04:33:02.588,access,C:\Windows\system32\csrss.exe,E:\Experiment\Windows Hacker Attack Program\6\Bypass UAC\Test.exe
94,4696,3336,2023-09-27 04:33:02.588,access,C:\Windows\system32\svchost.exe,C:\Windows\Explorer.EXE
95,4696,4696,2023-09-27 04:33:02.589,reg_create_del,C:\Windows\system32\svchost.exe,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Compatibility Assistant\Store
96,4696,7432,2023-09-27 04:33:02.589,access,C:\Windows\system32\svchost.exe,E:\Experiment\Windows Hacker Attack Program\6\Bypass UAC\Test.exe
97,4696,4696,2023-09-27 04:33:02.589,reg_create_del,C:\Windows\system32\svchost.exe,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Compatibility Assistant\Store
98,7432,7432,2023-09-27 04:33:02.590,load,E:\Experiment\Windows Hacker Attack Program\6\Bypass UAC\Test.exe,E:\Experiment\Windows Hacker Attack Program\6\Bypass UAC\Test.exe
99,7432,7432,2023-09-27 04:33:02.590,load,E:\Experiment\Windows Hacker Attack Program\6\Bypass UAC\Test.exe,C:\Windows\System32\ntdll.dll
100,7432,7432,2023-09-27 04:33:02.590,load,E:\Experiment\Windows Hacker Attack Program\6\Bypass UAC\Test.exe,C:\Windows\SysWOW64\ntdll.dll
101,7432,7432,2023-09-27 04:33:02.591,load,E:\Experiment\Windows Hacker Attack Program\6\Bypass UAC\Test.exe,C:\Windows\System32\wow64.dll
102,7432,7432,2023-09-27 04:33:02.591,load,E:\Experiment\Windows Hacker Attack Program\6\Bypass UAC\Test.exe,C:\Windows\System32\wow64win.dll
103,7432,7432,2023-09-27 04:33:02.591,load,E:\Experiment\Windows Hacker Attack Program\6\Bypass UAC\Test.exe,C:\Windows\System32\wow64cpu.dll
104,7432,7432,2023-09-27 04:33:02.592,load,E:\Experiment\Windows Hacker Attack Program\6\Bypass UAC\Test.exe,C:\Windows\SysWOW64\kernel32.dll
105,7432,7432,2023-09-27 04:33:02.592,load,E:\Experiment\Windows Hacker Attack Program\6\Bypass UAC\Test.exe,C:\Windows\SysWOW64\KernelBase.dll
106,4696,11876,2023-09-27 04:33:02.593,access,C:\Windows\system32\svchost.exe,C:\Windows\system32\conhost.exe
107,11876,11876,2023-09-27 04:33:02.596,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\conhost.exe
108,11876,11876,2023-09-27 04:33:02.596,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\ntdll.dll
109,11876,11876,2023-09-27 04:33:02.596,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\kernel32.dll
110,11876,11876,2023-09-27 04:33:02.596,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\KernelBase.dll
111,592,11876,2023-09-27 04:33:02.597,access,C:\Windows\system32\csrss.exe,C:\Windows\system32\conhost.exe
112,11876,11876,2023-09-27 04:33:02.598,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\msvcp_win.dll
113,11876,11876,2023-09-27 04:33:02.598,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\ucrtbase.dll
114,11876,11876,2023-09-27 04:33:02.598,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\SHCore.dll
115,11876,11876,2023-09-27 04:33:02.598,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\msvcrt.dll
116,11876,11876,2023-09-27 04:33:02.598,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\combase.dll
117,11876,11876,2023-09-27 04:33:02.599,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\rpcrt4.dll
118,11876,11876,2023-09-27 04:33:02.599,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\advapi32.dll
119,11876,11876,2023-09-27 04:33:02.599,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\sechost.dll
120,11876,7432,2023-09-27 04:33:02.601,access,C:\Windows\system32\conhost.exe,E:\Experiment\Windows Hacker Attack Program\6\Bypass UAC\Test.exe
121,11876,11876,2023-09-27 04:33:02.601,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\user32.dll
122,11876,11876,2023-09-27 04:33:02.601,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\win32u.dll
123,11876,11876,2023-09-27 04:33:02.602,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\gdi32.dll
124,11876,11876,2023-09-27 04:33:02.602,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\gdi32full.dll
125,11876,11876,2023-09-27 04:33:02.603,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\imm32.dll
126,11876,11876,2023-09-27 04:33:02.604,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\shell32.dll
127,11876,11876,2023-09-27 04:33:02.605,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\uxtheme.dll
128,1528,11876,2023-09-27 04:33:02.605,access,C:\Windows\System32\svchost.exe,C:\Windows\system32\conhost.exe
129,11876,11876,2023-09-27 04:33:02.612,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\msctf.dll
130,11876,11876,2023-09-27 04:33:02.613,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\oleaut32.dll
131,11876,11876,2023-09-27 04:33:02.618,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\TextShaping.dll
132,11876,11876,2023-09-27 04:33:02.622,load,C:\Windows\System32\conhost.exe,C:\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e\comctl32.dll
133,11876,11876,2023-09-27 04:33:02.623,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\dwmapi.dll
134,3336,11876,2023-09-27 04:33:02.624,access,C:\Windows\Explorer.EXE,C:\Windows\system32\conhost.exe
135,3336,11876,2023-09-27 04:33:02.625,access,C:\Windows\Explorer.EXE,C:\Windows\system32\conhost.exe
136,11876,11876,2023-09-27 04:33:02.625,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\kernel.appcore.dll
137,11876,11876,2023-09-27 04:33:02.626,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\bcryptprimitives.dll
138,11876,11876,2023-09-27 04:33:02.628,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\TextInputFramework.dll
139,11876,11876,2023-09-27 04:33:02.628,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\CoreUIComponents.dll
140,11876,11876,2023-09-27 04:33:02.628,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\CoreMessaging.dll
141,11876,11876,2023-09-27 04:33:02.629,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\ws2_32.dll
142,11876,11876,2023-09-27 04:33:02.629,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\ntmarta.dll
143,11876,11876,2023-09-27 04:33:02.629,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\WinTypes.dll
144,11876,11876,2023-09-27 04:33:02.633,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\clbcatq.dll
145,868,11876,2023-09-27 04:33:02.635,access,C:\Windows\system32\svchost.exe,C:\Windows\system32\conhost.exe
