,source_pid,des_pid,time,relationship,source,destination
27,5556,7160,2023-09-27 07:08:09.326,access,C:\Windows\Explorer.EXE,C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe
28,5556,6780,2023-09-27 07:08:09.326,access,C:\Windows\Explorer.EXE,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe
29,5556,6100,2023-09-27 07:08:09.326,access,C:\Windows\Explorer.EXE,C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe
30,5556,8936,2023-09-27 07:08:09.326,access,C:\Windows\Explorer.EXE,C:\Windows\system32\ApplicationFrameHost.exe
31,5556,5556,2023-09-27 07:08:09.436,reg_create_del,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FeatureUsage\AppSwitched
32,5556,5556,2023-09-27 07:08:09.436,reg_set_value,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FeatureUsage\AppSwitched\Microsoft.Windows.Explorer
33,4848,4848,2023-09-27 07:08:09.436,reg_create_del,C:\Windows\system32\ctfmon.exe,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Input\TypingInsights
34,4848,4848,2023-09-27 07:08:09.436,reg_set_value,C:\Windows\system32\ctfmon.exe,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Input\TypingInsights\Insights
35,900,5556,2023-09-27 07:08:09.451,access,C:\Windows\system32\svchost.exe,C:\Windows\Explorer.EXE
36,8304,8304,2023-09-27 07:08:09.467,reg_create_del,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe,\REGISTRY\A\{b2b0c5ff-946b-2a53-e466-583ec3509288}\LocalState
37,8304,8304,2023-09-27 07:08:09.467,reg_create_del,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe,\REGISTRY\A\{b2b0c5ff-946b-2a53-e466-583ec3509288}\LocalState
38,3184,3184,2023-09-27 07:08:11.467,load,C:\Windows\System32\svchost.exe,C:\Windows\System32\OnDemandConnRouteHelper.dll
39,3184,3184,2023-09-27 07:08:11.467,reg_create_del,C:\Windows\system32\svchost.exe,HKLM\SOFTWARE\Policies\Microsoft\Windows\TenantRestrictions\Payload
40,3184,3184,2023-09-27 07:08:11.467,reg_create_del,C:\Windows\system32\svchost.exe,HKLM\SOFTWARE\Policies\Microsoft\Windows\TenantRestrictions\Payload
41,3184,3184,2023-09-27 07:08:11.467,reg_create_del,C:\Windows\system32\svchost.exe,HKLM\SOFTWARE\Policies\Microsoft\Windows\TenantRestrictions\Payload
42,2644,2644,2023-09-27 07:08:11.467,reg_create_del,C:\Windows\system32\svchost.exe,HKU\.DEFAULT\Software\Microsoft\Windows\CurrentVersion\Internet Settings\Connections
43,3184,3184,2023-09-27 07:08:11.467,load,C:\Windows\System32\svchost.exe,C:\Windows\System32\FWPUCLNT.DLL
44,5556,5556,2023-09-27 07:08:11.686,reg_set_value,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache\E:\Experiment\Windows Hacker Attack Program\5\快速启动目录\AutoRun_Startup_Test.exe.FriendlyAppName
45,5556,5556,2023-09-27 07:08:11.686,reg_set_value,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache\E:\Experiment\Windows Hacker Attack Program\5\快速启动目录\AutoRun_Startup_Test.exe.FriendlyAppName
46,5556,5556,2023-09-27 07:08:11.701,reg_create_del,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE
47,5556,5556,2023-09-27 07:08:11.701,reg_create_del,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Policies
